Order_ID,Gender_Category,Product_Line,Product_Name,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit,Size_Cat,Size_Cat_Encoded
4205,Kids,Lifestyle,Waffle One,2,5610.219999999999,0.0,11220.439999999999,2024-10-13,Online,Mumbai,3223.3085092164733,XL,3
4206,Kids,Basketball,Kyrie Flytrap,2,5562.46,0.0,11124.92,2024-07-11,Online,Bangalore,2831.258013136964,L,2
4207,Women,Basketball,Air Jordan,2,5967.92,0.0,11935.84,2024-11-15,Retail,Hyderabad,3032.5013318131782,L,2
4208,Kids,Running,React Infinity,2,6346.35,0.0,12692.7,2025-04-08,Retail,Pune,4058.6964560612696,L,2
4209,Women,Running,Air Zoom,1,5548.255,0.0,5548.255,2023-12-03,Online,Kolkata,1860.5555550092595,M,1
4211,Men,Basketball,Air Jordan,2,5967.92,1.0,0.0,2025-04-19,Online,Hyderabad,0.0,M,1
4212,Men,Running,React Infinity,3,6346.35,0.9,1903.905,2023-07-29,Online,Kolkata,587.6721655515087,XL,3
4213,Men,Lifestyle,Dunk Low,2,6091.98,0.0,12183.96,2024-05-26,Retail,Delhi,1857.0312636282565,L,2
4214,Men,Training,SuperRep Go,2,5587.585,0.0,11175.17,2024-11-08,Retail,Pune,3471.8434062376377,L,2
4215,Men,Training,Flex Trainer,3,7213.51,0.0,21640.53,2025-07-13,Online,Kolkata,6937.368098540344,XL,3
4216,Kids,Lifestyle,Waffle One,2,4989.15,0.0,9978.3,2025-02-23,Online,Delhi,1900.9214882414806,M,1
4217,Men,Soccer,Tiempo Legend,2,3080.23,0.22,4805.1588,2025-05-08,Online,Delhi,1518.632720353521,XL,3
4218,Kids,Running,Free RN,2,6296.17,0.0,12592.34,2025-11-02,Online,Bangalore,4054.3361496712973,L,2
4220,Kids,Lifestyle,Dunk Low,2,2290.64,0.84,733.0048,2025-01-31,Retail,Delhi,134.05704466611056,M,1
4223,Kids,Soccer,Mercurial Superfly,1,6969.28,0.31,4808.803199999999,2025-02-04,Retail,Bangalore,986.4093324274945,L,2
4224,Kids,Training,ZoomX Invincible,2,6424.68,0.58,5396.731200000001,2024-10-10,Online,Hyderabad,1861.503456760948,L,2
4225,Kids,Running,Free RN,2,2941.85,1.0,0.0,2025-01-05,Online,Delhi,0.0,XL,3
4226,Women,Lifestyle,Waffle One,2,5610.219999999999,0.0,11220.439999999999,2025-01-17,Online,Delhi,2291.395238464087,L,2
4227,Kids,Training,Metcon 7,2,5829.985000000001,0.0,11659.970000000001,2024-12-17,Retail,Mumbai,3685.3954650753517,L,2
4228,Kids,Training,SuperRep Go,3,5587.585,0.0,16762.755,2025-05-12,Retail,Kolkata,5790.235699692625,L,2
4229,Kids,Running,Free RN,4,6299.575,0.0,25198.3,2025-06-20,Online,Pune,6292.770085805526,XL,3
4230,Kids,Lifestyle,Waffle One,2,5610.219999999999,0.0,11220.439999999999,2024-08-15,Retail,Hyderabad,3707.5758231795503,L,2
4235,Kids,Basketball,Zoom Freak,4,3417.98,0.0,13671.92,2025-04-18,Online,Bangalore,3921.6461905816805,L,2
4237,Men,Basketball,LeBron 20,1,6531.36,0.0,6531.36,2025-02-15,Online,Delhi,1210.008929438781,L,2
4238,Men,Soccer,Phantom GT,2,6489.35,0.0,12978.7,2024-12-14,Online,Hyderabad,4456.7385360847375,XL,3
4239,Men,Running,Air Zoom,2,5548.255,1.0,0.0,2023-09-08,Online,Kolkata,0.0,L,2
4240,Men,Running,Air Zoom,2,5548.255,0.0,11096.51,2025-04-06,Retail,Bangalore,1909.848632953531,M,1
4241,Women,Basketball,LeBron 20,2,6531.36,0.0,13062.72,2024-10-29,Retail,Delhi,4261.131790924347,M,1
4242,Kids,Basketball,Kyrie Flytrap,2,3507.12,0.0,7014.24,2025-09-01,Retail,Mumbai,1694.170923431114,L,2
4245,Kids,Basketball,Zoom Freak,3,6172.36,0.17,15369.176399999998,2024-12-12,Online,Delhi,2501.9491749899803,M,1
4246,Men,Running,Pegasus Turbo,2,3576.04,0.0,7152.08,2025-01-10,Retail,Mumbai,1663.3808104561651,L,2
4247,Kids,Training,Flex Trainer,1,6481.055,0.69,2009.1270500000005,2025-02-26,Retail,Kolkata,453.52574347249924,M,1
4249,Kids,Training,Flex Trainer,1,2902.95,0.6,1161.18,2024-10-11,Retail,Bangalore,317.3877601753995,L,2
4250,Women,Basketball,Air Jordan,2,5967.92,0.0,11935.84,2025-01-16,Online,Kolkata,3971.194491839425,L,2
4251,Kids,Basketball,LeBron 20,1,6531.36,0.59,2677.8576000000003,2024-01-07,Retail,Mumbai,721.2549025224079,M,1
4252,Kids,Training,SuperRep Go,2,5587.585,1.0,0.0,2024-06-08,Online,Hyderabad,0.0,L,2
2013,Kids,Lifestyle,Blazer Mid,2,6100.23,0.24,9272.3496,2024-08-07,Online,Hyderabad,3137.579296058324,L,2
4256,Women,Soccer,Tiempo Legend,4,6041.3,0.52,11599.296,2024-12-18,Online,Hyderabad,2075.181646045354,XL,3
4257,Women,Training,Metcon 7,2,5462.8,0.99,109.2560000000001,2024-08-14,Online,Kolkata,17.659864206982572,L,2
4258,Kids,Lifestyle,Dunk Low,2,4189.36,0.0,8378.72,2024-06-10,Retail,Pune,2823.27394205606,L,2
4259,Men,Lifestyle,Air Force 1,2,6656.01,0.35,8652.813,2023-09-22,Retail,Bangalore,1903.044501813362,L,2
2044,Men,Training,Flex Trainer,2,6481.055,0.0,12962.11,2023-08-13,Online,Bangalore,3930.232837163812,XL,3
4262,Women,Basketball,LeBron 20,2,6531.36,0.0,13062.72,2025-04-18,Online,Mumbai,4479.793159838668,XL,3
4263,Men,Running,React Infinity,3,4641.58,0.0,13924.74,2025-06-30,Retail,Delhi,4556.3266965372395,L,2
4264,Kids,Lifestyle,Air Force 1,2,6012.55,0.0,12025.1,2024-01-11,Online,Delhi,2806.191157773765,M,1
4265,Kids,Training,Flex Trainer,2,6481.055,0.0,12962.11,2024-02-08,Online,Kolkata,2273.1660660705043,M,1
4266,Men,Lifestyle,Waffle One,3,5610.219999999999,0.0,16830.659999999996,2025-07-04,Online,Mumbai,3013.57516009175,XL,3
4270,Kids,Soccer,Tiempo Legend,2,6041.3,0.0,12082.6,2025-01-01,Online,Bangalore,3191.542729178456,L,2
4271,Kids,Lifestyle,Waffle One,2,4426.69,0.52,4249.622399999999,2025-01-13,Online,Bangalore,1369.465815654595,XL,3
4272,Women,Basketball,Air Jordan,2,4529.52,0.0,9059.04,2025-06-23,Online,Mumbai,2143.5250654947517,L,2
4273,Kids,Soccer,Phantom GT,3,3407.16,0.0,10221.48,2025-01-20,Retail,Mumbai,1889.8644239275616,S,0
4274,Men,Basketball,Kyrie Flytrap,2,5562.46,0.0,11124.92,2025-04-27,Online,Mumbai,2323.5768554948218,XL,3
4276,Men,Basketball,Kyrie Flytrap,3,5562.46,0.0,16687.38,2025-02-05,Retail,Bangalore,4070.303707126827,L,2
4277,Women,Soccer,Phantom GT,2,6924.77,0.0,13849.54,2024-10-03,Online,Bangalore,4639.403606603031,L,2
4279,Men,Training,ZoomX Invincible,2,6424.68,0.0,12849.36,2025-04-30,Retail,Pune,2441.8303983480914,XL,3
4280,Women,Soccer,Phantom GT,2,6012.23,0.45,6613.453,2024-11-08,Retail,Kolkata,1323.6097285094193,M,1
4282,Men,Soccer,Phantom GT,2,2670.28,0.0,5340.56,2025-03-20,Online,Pune,1029.8738456858716,L,2
4283,Men,Training,ZoomX Invincible,1,9649.36,0.95,482.4680000000005,2025-02-26,Retail,Bangalore,85.50792581160893,M,1
4284,Men,Running,Air Zoom,2,2953.43,0.1,5316.174,2024-05-15,Retail,Delhi,1838.6675722147872,L,2
4285,Kids,Lifestyle,Waffle One,4,5610.219999999999,0.0,22440.879999999997,2024-11-28,Retail,Pune,3684.1211208139675,L,2
4286,Kids,Soccer,Tiempo Legend,2,5385.78,0.0,10771.56,2025-06-08,Online,Kolkata,2055.3267187237598,L,2
4288,Kids,Basketball,Air Jordan,2,6754.13,0.0,13508.26,2024-09-24,Online,Hyderabad,2217.390524621769,L,2
4290,Kids,Lifestyle,Blazer Mid,2,6100.23,0.0,12200.46,2025-01-25,Retail,Kolkata,2967.5916600538935,L,2
4292,Men,Training,ZoomX Invincible,2,6424.68,0.23,9894.0072,2024-11-24,Online,Delhi,3012.956057686079,L,2
4293,Women,Basketball,Kyrie Flytrap,2,5562.46,0.0,11124.92,2025-03-20,Retail,Delhi,3415.238139340465,XL,3
4294,Women,Soccer,Premier III,2,5238.91,0.0,10477.82,2025-01-16,Online,Kolkata,3263.240519818393,L,2
4295,Women,Basketball,Air Jordan,4,4469.12,0.0,17876.48,2025-03-15,Retail,Mumbai,3185.182093450548,L,2
4297,Women,Running,React Infinity,2,6346.35,0.0,12692.7,2025-06-03,Online,Kolkata,2498.2550705914696,L,2
4298,Men,Running,React Infinity,4,6346.35,0.37,15992.802000000001,2024-08-13,Online,Mumbai,4112.749661410081,L,2
4299,Kids,Running,Free RN,2,6299.575,0.0,12599.15,2025-06-14,Online,Pune,4270.5710041332295,L,2
4300,Kids,Basketball,Zoom Freak,2,6172.36,0.0,12344.72,2024-12-27,Online,Kolkata,2402.2608784496556,L,2
2026,Kids,Training,ZoomX Invincible,2,6424.68,0.0,12849.36,2024-01-05,Online,Kolkata,3220.427366205963,L,2
4302,Kids,Training,Flex Trainer,2,6481.055,0.0,12962.11,2025-06-03,Retail,Pune,2783.1305262758774,L,2
4303,Men,Soccer,Phantom GT,2,7587.07,0.0,15174.14,2024-07-21,Online,Bangalore,3189.3372609501484,L,2
4304,Kids,Basketball,Kyrie Flytrap,2,4877.24,0.0,9754.48,2024-07-07,Retail,Hyderabad,2272.4392134496725,L,2
4305,Women,Lifestyle,Waffle One,2,2270.57,0.0,4541.14,2024-07-12,Retail,Bangalore,1383.4836936127672,M,1
4306,Kids,Basketball,Air Jordan,2,5967.92,0.0,11935.84,2024-09-21,Retail,Bangalore,2299.55107620752,M,1
4308,Men,Basketball,LeBron 20,2,6531.36,0.21,10319.5488,2025-05-06,Retail,Pune,2246.1944246360686,XL,3
4309,Women,Training,Metcon 7,2,5829.985000000001,0.12,10260.7736,2025-06-18,Online,Pune,1689.0748572357031,M,1
4310,Kids,Basketball,Zoom Freak,2,9745.69,0.16,16372.7592,2025-06-17,Retail,Delhi,4007.0728742286883,XL,3
4311,Men,Training,SuperRep Go,3,5587.585,0.46,9051.887700000001,2023-08-16,Retail,Bangalore,2077.719054097852,L,2
4314,Kids,Lifestyle,Blazer Mid,4,8823.88,0.0,35295.52,2025-07-22,Online,Hyderabad,9995.802948771367,L,2
4315,Women,Lifestyle,Dunk Low,4,4080.51,0.0,16322.04,2024-03-04,Retail,Pune,4050.4310836104264,M,1
4316,Men,Running,React Infinity,2,6346.35,0.0,12692.7,2024-01-04,Retail,Hyderabad,3149.534638587811,XL,3
4317,Kids,Lifestyle,Blazer Mid,2,9623.53,0.0,19247.06,2024-10-15,Retail,Bangalore,4545.128491897491,L,2
4318,Women,Basketball,Kyrie Flytrap,2,5562.46,0.0,11124.92,2024-10-16,Retail,Kolkata,2859.1438910441407,L,2
2027,Men,Training,SuperRep Go,2,5587.585,0.08,10281.1564,2024-11-14,Retail,Kolkata,1592.8787404114548,L,2
4320,Women,Training,SuperRep Go,2,5587.585,0.0,11175.17,2024-09-27,Online,Delhi,2362.483944735011,L,2
4321,Kids,Running,Free RN,2,6646.84,0.0,13293.68,2024-01-15,Online,Mumbai,3935.8435308572075,XL,3
4322,Women,Lifestyle,Waffle One,2,5610.219999999999,0.0,11220.439999999999,2025-01-20,Online,Mumbai,3169.723957401612,M,1
4323,Men,Lifestyle,Air Force 1,2,8526.42,1.0,0.0,2024-10-26,Retail,Delhi,0.0,M,1
4325,Men,Basketball,Zoom Freak,2,6172.36,0.0,12344.72,2025-01-15,Retail,Bangalore,3311.2056863065923,L,2
4326,Women,Lifestyle,Air Force 1,2,9604.84,0.31,13254.679199999999,2024-06-06,Retail,Delhi,3144.5812885147175,XL,3
4327,Men,Training,SuperRep Go,2,6348.4,0.0,12696.8,2024-12-15,Retail,Pune,2974.6105666091626,L,2
4328,Men,Basketball,Zoom Freak,2,3943.71,0.0,7887.42,2025-04-29,Online,Hyderabad,1729.4584544712757,L,2
2003,Men,Lifestyle,Blazer Mid,3,6100.23,0.36,11712.4416,2024-08-16,Retail,Delhi,3654.219689159696,M,1
4330,Kids,Lifestyle,Air Force 1,1,4087.76,0.0,4087.76,2025-07-17,Retail,Bangalore,1247.007179745386,M,1
4331,Women,Training,SuperRep Go,2,4574.53,0.04,8783.0976,2025-01-03,Retail,Kolkata,2499.293475749786,L,2
4332,Women,Running,Pegasus Turbo,2,5349.1,0.12,9414.416000000001,2024-09-24,Online,Delhi,2529.210464638346,L,2
4333,Men,Lifestyle,Blazer Mid,2,5179.28,0.0,10358.56,2025-04-06,Retail,Mumbai,2536.348644791453,L,2
4334,Kids,Basketball,Air Jordan,2,4393.46,0.0,8786.92,2024-08-12,Online,Kolkata,3066.4402096831845,L,2
4335,Kids,Running,Air Zoom,2,5548.255,0.0,11096.51,2025-06-30,Online,Kolkata,3016.872855547176,L,2
4339,Women,Lifestyle,Dunk Low,2,6091.98,0.33,8163.253199999998,2024-11-21,Retail,Hyderabad,2593.6502393705314,L,2
2009,Kids,Running,Pegasus Turbo,2,5349.1,0.84,1711.7120000000004,2023-11-22,Retail,Delhi,431.45638310845993,L,2
4344,Kids,Soccer,Premier III,2,6082.075,0.0,12164.15,2024-01-18,Online,Delhi,3959.9246111370912,M,1
4345,Kids,Training,Metcon 7,2,2282.8,0.28,3287.232,2024-11-29,Retail,Pune,710.522312849489,L,2
4346,Men,Training,ZoomX Invincible,2,6424.68,0.71,3726.3144000000007,2025-05-04,Online,Mumbai,688.8931030984588,M,1
4347,Men,Lifestyle,Dunk Low,2,9440.95,0.0,18881.9,2025-03-10,Retail,Hyderabad,3236.6723016409815,XL,3
4348,Women,Lifestyle,Blazer Mid,2,6100.23,0.0,12200.46,2023-09-25,Online,Pune,3796.9409863451388,L,2
4350,Men,Soccer,Phantom GT,2,6012.23,0.0,12024.46,2024-05-30,Online,Delhi,2764.9121600820927,M,1
4351,Men,Soccer,Mercurial Superfly,2,6969.28,0.0,13938.56,2024-08-19,Online,Pune,3669.7932173134186,M,1
4352,Men,Running,Pegasus Turbo,2,9332.64,0.57,8026.0704000000005,2025-01-10,Retail,Kolkata,1868.3831565863284,M,1
4354,Men,Soccer,Premier III,2,6908.65,0.0,13817.3,2025-03-08,Retail,Kolkata,4383.656833724966,L,2
4357,Women,Lifestyle,Air Force 1,2,7723.9,0.0,15447.8,2025-01-27,Online,Pune,4827.932522332848,S,0
4358,Kids,Basketball,LeBron 20,2,6531.36,0.43,7445.750400000001,2024-10-18,Online,Mumbai,2510.46150101369,XL,3
4359,Kids,Running,Pegasus Turbo,2,9336.51,0.0,18673.02,2025-02-23,Online,Bangalore,3705.910082601895,L,2
4360,Women,Running,Pegasus Turbo,2,2906.76,0.3,4069.464,2024-09-24,Online,Hyderabad,1263.3708409792775,L,2
4361,Kids,Lifestyle,Blazer Mid,2,5294.22,0.0,10588.44,2024-08-25,Retail,Kolkata,3128.992212715912,M,1
4362,Men,Training,Flex Trainer,2,6481.055,0.0,12962.11,2025-07-08,Online,Kolkata,2073.2499334098043,L,2
4363,Kids,Basketball,Air Jordan,2,5967.92,0.75,2983.96,2024-11-24,Online,Delhi,773.61838113576,L,2
4365,Men,Basketball,Zoom Freak,2,7357.98,0.0,14715.96,2024-10-02,Online,Kolkata,3426.102390143803,L,2
4366,Kids,Training,SuperRep Go,2,2572.92,0.0,5145.84,2025-02-16,Retail,Kolkata,948.5306853968663,L,2
4367,Kids,Basketball,Kyrie Flytrap,2,8832.85,0.0,17665.7,2024-01-08,Retail,Kolkata,3112.2836746804364,L,2
4370,Women,Running,Pegasus Turbo,2,5046.05,0.38,6257.102,2024-10-13,Retail,Mumbai,1805.7839027002867,L,2
4371,Men,Lifestyle,Blazer Mid,2,2042.87,1.0,0.0,2024-11-22,Retail,Hyderabad,0.0,S,0
4373,Men,Lifestyle,Waffle One,2,5610.219999999999,0.0,11220.439999999999,2024-08-01,Retail,Bangalore,2037.1364480156321,M,1
4374,Women,Basketball,Zoom Freak,3,6172.36,0.0,18517.079999999998,2024-11-19,Retail,Pune,5592.861571388706,XL,3
4375,Women,Training,ZoomX Invincible,2,6424.68,0.45,7067.148000000001,2025-12-06,Online,Kolkata,1473.3842552426872,L,2
4376,Men,Soccer,Phantom GT,2,7651.93,1.0,0.0,2024-08-05,Online,Kolkata,0.0,M,1
4377,Women,Running,Free RN,2,6299.575,0.89,1385.9064999999998,2024-12-07,Retail,Mumbai,217.72846370287502,XL,3
4378,Men,Training,Flex Trainer,4,2620.09,0.0,10480.36,2024-08-29,Online,Mumbai,1967.6244064675695,L,2
4382,Kids,Soccer,Mercurial Superfly,2,6969.28,0.0,13938.56,2024-11-24,Retail,Hyderabad,3079.72788266114,L,2
4383,Women,Soccer,Tiempo Legend,2,6041.3,0.16,10149.384,2024-12-24,Retail,Delhi,1864.7348105348203,L,2
4384,Women,Running,Pegasus Turbo,2,5349.1,0.6,4279.280000000001,2024-06-15,Online,Kolkata,1070.4706187936415,L,2
4385,Men,Basketball,Kyrie Flytrap,2,9057.85,0.84,2898.5120000000006,2023-12-13,Retail,Kolkata,750.8178892205519,L,2
4386,Kids,Basketball,Zoom Freak,2,3432.35,0.34,4530.701999999999,2025-06-14,Online,Bangalore,727.5194457951769,L,2
4387,Women,Lifestyle,Dunk Low,4,2616.9,0.0,10467.6,2025-03-27,Retail,Delhi,1685.7269676189883,L,2
4388,Women,Training,ZoomX Invincible,2,6424.68,0.0,12849.36,2025-07-02,Retail,Bangalore,2873.3146139786168,M,1
4389,Women,Basketball,Zoom Freak,2,9304.56,0.0,18609.12,2025-07-06,Online,Kolkata,4456.312017228601,M,1
4390,Kids,Lifestyle,Waffle One,2,5610.219999999999,1.0,0.0,2024-12-05,Online,Bangalore,0.0,L,2
4391,Women,Lifestyle,Dunk Low,2,9569.18,0.0,19138.36,2025-04-20,Retail,Pune,2951.532956556753,M,1
4392,Kids,Training,Metcon 7,2,5829.985000000001,0.0,11659.970000000001,2025-04-19,Retail,Bangalore,2318.8538614227255,L,2
4394,Women,Training,ZoomX Invincible,2,8873.61,0.81,3371.9717999999993,2025-03-14,Retail,Bangalore,933.8587099291003,L,2
4395,Kids,Running,Air Zoom,2,5282.31,0.0,10564.62,2025-04-20,Online,Mumbai,2311.9073505257115,M,1
4396,Kids,Soccer,Phantom GT,2,2392.41,0.0,4784.82,2025-01-30,Online,Pune,828.9760698980253,L,2
4397,Men,Running,React Infinity,2,6346.35,0.0,12692.7,2025-08-05,Retail,Delhi,3485.7034644371547,M,1
4398,Men,Soccer,Premier III,2,6082.075,0.0,12164.15,2024-06-29,Online,Delhi,2260.852969617348,XL,3
4399,Men,Basketball,Air Jordan,2,7607.91,0.0,15215.82,2025-01-06,Online,Bangalore,4761.735476157176,L,2
4400,Women,Lifestyle,Air Force 1,4,7798.57,0.28,22459.881599999997,2025-05-27,Retail,Kolkata,6768.710053420698,M,1
4401,Men,Lifestyle,Blazer Mid,2,6100.23,0.0,12200.46,2024-11-25,Retail,Kolkata,2208.3698500969226,XL,3
4402,Women,Soccer,Premier III,1,6082.075,0.38,3770.8865,2024-11-19,Online,Mumbai,741.3482250330208,L,2
4403,Kids,Basketball,Kyrie Flytrap,2,3086.75,0.0,6173.5,2024-08-27,Online,Pune,1753.6730544021036,L,2
4405,Women,Training,Flex Trainer,2,6481.055,1.0,0.0,2025-02-24,Retail,Pune,0.0,XL,3
4406,Women,Basketball,Kyrie Flytrap,2,4079.94,0.0,8159.88,2025-01-02,Online,Kolkata,2381.568039395907,L,2
4410,Men,Basketball,Kyrie Flytrap,2,5967.57,1.0,0.0,2024-01-26,Retail,Mumbai,0.0,XL,3
4412,Kids,Lifestyle,Blazer Mid,1,6100.23,0.0,6100.23,2025-05-25,Online,Kolkata,1879.3572947584598,XL,3
4413,Men,Running,Free RN,2,6299.575,0.0,12599.15,2024-09-03,Retail,Hyderabad,1934.6060201815826,M,1
4414,Kids,Running,Pegasus Turbo,2,5349.1,0.32,7274.776,2024-05-09,Retail,Hyderabad,1215.4160155964964,M,1
4416,Women,Basketball,Zoom Freak,2,2365.6,0.0,4731.2,2025-06-07,Retail,Mumbai,1629.6318696512876,L,2
4419,Kids,Training,Flex Trainer,2,6481.055,0.0,12962.11,2025-01-17,Online,Bangalore,2588.2040950880705,M,1
4421,Women,Running,React Infinity,2,6346.35,0.0,12692.7,2024-09-05,Online,Mumbai,3039.51660804609,XL,3
4422,Men,Running,React Infinity,2,6346.35,0.43,7234.839000000001,2025-08-06,Online,Delhi,1679.723112323411,L,2
4423,Men,Running,Free RN,1,5381.5,0.0,5381.5,2025-03-01,Retail,Pune,1662.4669058393533,S,0
2007,Men,Soccer,Phantom GT,2,7652.31,0.0,15304.62,2023-09-29,Retail,Bangalore,4123.93103653043,L,2
4425,Women,Running,Air Zoom,2,4034.25,0.0,8068.5,2023-09-04,Retail,Delhi,1408.7315186488152,L,2
4426,Men,Lifestyle,Blazer Mid,1,6100.23,0.0,6100.23,2024-02-12,Online,Pune,1622.678264075934,M,1
4427,Women,Lifestyle,Dunk Low,2,8546.9,0.0,17093.8,2024-04-11,Retail,Pune,5094.567353801896,L,2
4428,Kids,Lifestyle,Waffle One,2,5610.219999999999,0.0,11220.439999999999,2025-04-04,Online,Hyderabad,3423.845731466186,L,2
4429,Kids,Soccer,Premier III,2,6082.075,0.49,6203.7164999999995,2025-01-18,Retail,Kolkata,1446.0436198706393,XL,3
4430,Kids,Basketball,Kyrie Flytrap,2,5562.46,0.15,9456.182,2025-05-16,Retail,Bangalore,3235.2120788311827,L,2
4431,Kids,Training,Metcon 7,2,5829.985000000001,0.0,11659.970000000001,2025-01-15,Online,Bangalore,3328.8387987493934,XL,3
4432,Men,Basketball,Air Jordan,2,6378.45,0.0,12756.9,2025-06-06,Retail,Hyderabad,2501.8030877740016,XL,3
4434,Men,Basketball,Zoom Freak,3,3844.82,0.0,11534.460000000001,2025-02-09,Online,Hyderabad,2103.360942640771,L,2
4436,Men,Training,SuperRep Go,4,2720.7,0.0,10882.8,2025-04-08,Online,Pune,1969.4390566155969,M,1
4437,Men,Basketball,Kyrie Flytrap,2,5562.46,0.0,11124.92,2023-11-25,Retail,Hyderabad,3313.3085231138243,XL,3
4439,Women,Lifestyle,Dunk Low,2,6091.98,0.0,12183.96,2025-04-22,Retail,Hyderabad,2581.3753151736782,L,2
4440,Men,Basketball,Zoom Freak,2,6172.36,0.0,12344.72,2025-04-15,Online,Mumbai,3238.3776484432024,XL,3
4441,Kids,Soccer,Premier III,3,6082.075,0.0,18246.225,2024-05-05,Retail,Kolkata,3528.5868081355916,L,2
4442,Women,Soccer,Phantom GT,2,6012.23,0.0,12024.46,2024-05-22,Retail,Hyderabad,2321.565640349463,L,2
4444,Men,Running,React Infinity,4,6346.35,0.36,16246.656,2024-10-04,Online,Kolkata,4908.735376775867,S,0
4445,Women,Training,Metcon 7,1,5915.27,0.12,5205.4376,2024-12-15,Retail,Mumbai,1321.355911414059,XL,3
4446,Men,Soccer,Mercurial Superfly,2,3469.31,0.28,4995.8063999999995,2025-01-26,Retail,Pune,1331.4215905687504,M,1
4447,Kids,Running,Free RN,2,6299.575,0.0,12599.15,2024-12-12,Retail,Delhi,3286.928385420089,XL,3
2030,Women,Basketball,Air Jordan,2,5967.92,0.0,11935.84,2025-10-06,Retail,Mumbai,4024.447456867262,L,2
4449,Men,Lifestyle,Air Force 1,2,5053.29,0.0,10106.58,2025-02-24,Retail,Kolkata,1954.240214544374,M,1
4451,Women,Lifestyle,Dunk Low,2,2049.73,0.0,4099.46,2024-08-11,Online,Pune,622.8428879057033,L,2
4452,Women,Lifestyle,Blazer Mid,1,6100.23,0.0,6100.23,2025-04-27,Online,Bangalore,1282.8746209906526,M,1
4453,Men,Training,Flex Trainer,1,6481.055,0.0,6481.055,2025-05-26,Retail,Bangalore,1220.9765556635602,XL,3
4454,Kids,Running,Pegasus Turbo,2,2915.54,0.0,5831.08,2025-02-01,Retail,Delhi,1584.996970384034,M,1
4456,Women,Basketball,Kyrie Flytrap,1,5562.46,0.32,3782.4727999999996,2023-12-16,Retail,Hyderabad,984.8480658975673,XL,3
2019,Men,Lifestyle,Air Force 1,2,2452.52,0.12,4316.4352,2024-07-26,Retail,Hyderabad,969.2958756562148,L,2
4458,Kids,Soccer,Premier III,2,6500.77,0.22,10141.201200000001,2024-10-28,Retail,Mumbai,2662.158048999121,L,2
4463,Men,Soccer,Premier III,3,8317.53,0.6,9981.036000000002,2025-07-06,Retail,Pune,2188.9797413931597,L,2
2019,Men,Basketball,LeBron 20,3,6531.36,0.85,2939.112,2024-08-13,Online,Delhi,949.6564962526531,L,2
4466,Kids,Soccer,Mercurial Superfly,2,4743.16,0.0,9486.32,2024-03-06,Retail,Mumbai,1599.2881826641044,L,2
4467,Kids,Lifestyle,Air Force 1,2,3918.43,0.0,7836.86,2024-09-03,Retail,Kolkata,2393.9570987804864,XL,3
4471,Kids,Basketball,Zoom Freak,2,2184.95,0.0,4369.9,2025-06-20,Online,Mumbai,817.3025568784095,L,2
4472,Women,Basketball,LeBron 20,2,6833.94,0.0,13667.88,2024-08-12,Online,Hyderabad,2692.123686094577,L,2
4475,Kids,Soccer,Tiempo Legend,2,6041.3,1.0,0.0,2024-03-04,Online,Hyderabad,0.0,M,1
4476,Women,Lifestyle,Waffle One,2,4495.47,0.0,8990.94,2025-01-27,Online,Bangalore,2453.230441776798,L,2
4477,Men,Running,Pegasus Turbo,2,5349.1,0.0,10698.2,2024-10-12,Online,Delhi,2200.587883405688,S,0
4479,Kids,Lifestyle,Air Force 1,2,7530.67,0.0,15061.34,2024-12-04,Online,Kolkata,4024.142571197559,L,2
4480,Men,Training,SuperRep Go,2,5587.585,0.61,4358.3163,2025-05-05,Retail,Hyderabad,804.813548709108,S,0
4481,Men,Soccer,Mercurial Superfly,2,8504.98,0.88,2041.1951999999999,2024-11-12,Retail,Delhi,620.9049366243489,L,2
4482,Kids,Soccer,Phantom GT,2,6012.23,0.0,12024.46,2024-07-16,Online,Mumbai,4091.6006788098452,L,2
4483,Kids,Lifestyle,Blazer Mid,2,2844.04,0.12,5005.5104,2025-12-06,Online,Hyderabad,1673.9442047576356,M,1
4484,Men,Basketball,Air Jordan,3,5981.92,0.8,3589.1519999999996,2024-12-12,Retail,Hyderabad,1225.1160486580147,L,2
4485,Men,Training,Flex Trainer,2,6481.055,0.78,2851.6641999999997,2025-03-26,Retail,Pune,996.0023261935645,L,2
4486,Women,Training,Flex Trainer,2,6481.055,0.0,12962.11,2023-10-15,Online,Bangalore,3029.209606294446,XL,3
4487,Men,Lifestyle,Air Force 1,2,9009.71,0.4,10811.651999999998,2024-08-21,Retail,Pune,3353.7649980301994,L,2
4488,Women,Training,Flex Trainer,2,6481.055,0.0,12962.11,2024-12-16,Retail,Pune,2211.2890238927307,M,1
4489,Kids,Lifestyle,Blazer Mid,3,6100.23,1.0,0.0,2025-04-02,Retail,Bangalore,0.0,M,1
4490,Women,Training,Metcon 7,2,5829.985000000001,0.0,11659.970000000001,2025-02-23,Online,Kolkata,3113.625171953126,L,2
4493,Women,Lifestyle,Blazer Mid,4,6100.23,0.0,24400.92,2024-10-04,Online,Mumbai,4737.146124833296,XL,3
4494,Women,Training,ZoomX Invincible,2,6424.68,0.0,12849.36,2025-12-02,Online,Kolkata,2118.9987326632317,L,2
