Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit,Transaction_Type,Profit_Flag
4239,Men,Running,Air Zoom,,1,5548.255,1.0,0.0,2023-09-08,Online,Kolkata,-828.71,Sale,Valid
4240,Men,Running,Air Zoom,M,1,5548.255,0.0,5548.26,2025-04-06,Retail,Bangalore,1091.85,Sale,Valid
4241,Women,Basketball,LeBron 20,M,2,6630.92,0.0,13261.84,2024-10-29,Retail,Delhi,3890.05,Sale,Valid
4242,Kids,Basketball,Kyrie Flytrap,,2,3507.12,0.0,7014.24,2025-09-01,Retail,Mumbai,2217.09,Sale,Valid
4245,Kids,Basketball,Zoom Freak,M,3,6172.36,0.17,15369.18,2024-12-12,Online,Delhi,2445.12,Sale,Valid
4246,Men,Running,Pegasus Turbo,L,1,3576.04,0.0,3576.04,2025-01-10,Retail,Mumbai,3581.39,Sale,Review
4247,Kids,Training,Flex Trainer,M,1,6481.055,0.69,2009.13,2025-02-26,Retail,Kolkata,1585.72,Sale,Valid
4249,Kids,Training,Flex Trainer,L,1,2902.95,0.6,1161.18,2024-10-11,Retail,Bangalore,-855.08,Sale,Valid
4250,Women,Basketball,Air Jordan,11,2,5974.92,0.0,11949.84,2025-01-16,Online,Kolkata,2005.64,Sale,Valid
4251,Kids,Basketball,LeBron 20,M,1,6630.92,0.59,2718.68,2024-01-07,Retail,Mumbai,354.2,Sale,Valid
4252,Kids,Training,SuperRep Go,L,1,5587.585,1.0,0.0,2024-06-08,Online,Hyderabad,2633.21,Sale,Review
4256,Women,Soccer,Tiempo Legend,XL,4,5830.525,0.52,11194.61,2024-12-18,Online,Hyderabad,-782.15,Sale,Valid
4257,Women,Training,Metcon 7,,1,5462.8,0.99,54.63,2024-08-14,Online,Kolkata,-1144.93,Sale,Valid
4258,Kids,Lifestyle,Dunk Low,L,1,4189.36,0.0,4189.36,2024-06-10,Retail,Pune,1276.34,Return,Valid
4259,Men,Lifestyle,Air Force 1,L,2,6554.6849999999995,0.35,8521.09,2023-09-22,Retail,Bangalore,3351.25,Sale,Valid
4263,Men,Running,React Infinity,,3,4641.58,0.0,13924.74,2025-06-30,Retail,Delhi,2049.32,Sale,Valid
4264,Kids,Lifestyle,Air Force 1,M,1,6012.55,0.0,6012.55,2024-01-11,Online,Delhi,783.79,Return,Valid
4265,Kids,Training,Flex Trainer,M,1,6481.055,0.0,6481.06,2024-02-08,Online,Kolkata,1852.59,Sale,Valid
4266,Men,Lifestyle,Waffle One,XL,3,5349.78,0.0,16049.34,2025-07-04,Online,Mumbai,-898.11,Sale,Valid
4270,Kids,Soccer,Tiempo Legend,L,2,5830.525,0.0,11661.05,2025-01-01,Online,Bangalore,679.64,Sale,Valid
4271,Kids,Lifestyle,Waffle One,XL,2,4426.69,0.52,4249.62,2025-01-13,Online,Bangalore,-389.08,Sale,Valid
4272,Women,Basketball,Air Jordan,10,2,4529.52,0.0,9059.04,2025-06-23,Online,Mumbai,2722.9,Sale,Valid
4273,Kids,Soccer,Phantom GT,7,3,3407.16,0.0,10221.48,2025-01-20,Retail,Mumbai,1161.05,Sale,Valid
4274,Men,Basketball,Kyrie Flytrap,XL,2,5584.225,0.0,11168.45,2025-04-27,Online,Mumbai,1957.94,Sale,Valid
4276,Men,Basketball,Kyrie Flytrap,11,3,5584.225,0.0,16752.68,2025-02-05,Retail,Bangalore,-1109.4,Sale,Valid
4277,Women,Soccer,Phantom GT,11,2,6924.77,0.0,13849.54,2024-10-03,Online,Bangalore,555.86,Sale,Valid
4279,Men,Training,ZoomX Invincible,XL,1,6424.68,0.0,6424.68,2025-04-30,Retail,Pune,1724.71,Sale,Valid
4280,Women,Soccer,Phantom GT,M,2,6012.23,0.45,6613.45,2024-11-08,Retail,Kolkata,3800.29,Sale,Valid
4282,Men,Soccer,Phantom GT,,2,2670.28,0.0,5340.56,2025-03-20,Online,Pune,2334.23,Sale,Valid
4283,Men,Training,ZoomX Invincible,M,1,9649.36,0.95,482.47,2025-02-26,Retail,Bangalore,1158.69,Sale,Review
4284,Men,Running,Air Zoom,,1,2953.43,0.1,2658.09,2024-05-15,Retail,Delhi,2708.4,Sale,Review
4285,Kids,Lifestyle,Waffle One,,4,5349.78,0.0,21399.12,2024-11-28,Retail,Pune,3380.53,Sale,Valid
4286,Kids,Soccer,Tiempo Legend,L,2,5385.78,0.0,10771.56,2025-06-08,Online,Kolkata,840.25,Sale,Valid
4288,Kids,Basketball,Air Jordan,,2,6754.13,0.0,13508.26,2024-09-24,Online,Hyderabad,3737.27,Sale,Valid
4290,Kids,Lifestyle,Blazer Mid,,1,5786.02,0.0,5786.02,2025-01-25,Retail,Kolkata,698.53,Return,Valid
4292,Men,Training,ZoomX Invincible,L,2,6424.68,0.23,9894.01,2024-11-24,Online,Delhi,1328.75,Sale,Valid
4294,Women,Soccer,Premier III,,2,5238.91,0.0,10477.82,2025-01-16,Online,Kolkata,1217.07,Sale,Valid
4295,Women,Basketball,Air Jordan,10,4,4469.12,0.0,17876.48,2025-03-15,Retail,Mumbai,-1033.41,Sale,Valid
4297,Women,Running,React Infinity,L,1,6346.35,0.0,6346.35,2025-06-03,Online,Kolkata,1123.18,Sale,Valid
4298,Men,Running,React Infinity,,4,6346.35,0.37,15992.8,2024-08-13,Online,Mumbai,1574.59,Sale,Valid
4299,Kids,Running,Free RN,,1,6299.575,0.0,6299.58,2025-06-14,Online,Pune,3967.64,Sale,Valid
4300,Kids,Basketball,Zoom Freak,,2,6172.36,0.0,12344.72,2024-12-27,Online,Kolkata,1868.82,Sale,Valid
4302,Kids,Training,Flex Trainer,11,1,6481.055,0.0,6481.06,2025-06-03,Retail,Pune,3813.44,Sale,Valid
4303,Men,Soccer,Phantom GT,L,2,7587.07,0.0,15174.14,2024-07-21,Online,Bangalore,-1131.99,Sale,Valid
4304,Kids,Basketball,Kyrie Flytrap,L,2,4877.24,0.0,9754.48,2024-07-07,Retail,Hyderabad,2692.2,Sale,Valid
4305,Women,Lifestyle,Waffle One,M,2,2270.57,0.0,4541.14,2024-07-12,Retail,Bangalore,-331.09,Sale,Valid
4306,Kids,Basketball,Air Jordan,M,2,5974.92,0.0,11949.84,2024-09-21,Retail,Bangalore,867.77,Sale,Valid
4308,Men,Basketball,LeBron 20,XL,2,6630.92,0.21,10476.85,2025-05-06,Retail,Pune,982.03,Sale,Valid
4311,Men,Training,SuperRep Go,L,3,5587.585,0.46,9051.89,2023-08-16,Retail,Bangalore,2595.51,Sale,Valid
4314,Kids,Lifestyle,Blazer Mid,,4,8823.88,0.0,35295.52,2025-07-22,Online,Hyderabad,573.58,Sale,Valid
4315,Women,Lifestyle,Dunk Low,M,4,4080.51,0.0,16322.04,2024-03-04,Retail,Pune,3322.21,Sale,Valid
4316,Men,Running,React Infinity,XL,1,6346.35,0.0,6346.35,2024-01-04,Retail,Hyderabad,405.43,Sale,Valid
4317,Kids,Lifestyle,Blazer Mid,L,2,9623.53,0.0,19247.06,2024-10-15,Retail,Bangalore,-448.89,Sale,Valid
4318,Women,Basketball,Kyrie Flytrap,11,1,5584.225,0.0,5584.22,2024-10-16,Retail,Kolkata,883.91,Return,Valid
4320,Women,Training,SuperRep Go,11,1,5587.585,0.0,5587.58,2024-09-27,Online,Delhi,1848.29,Sale,Valid
4321,Kids,Running,Free RN,XL,1,6646.84,0.0,6646.84,2024-01-15,Online,Mumbai,2210.19,Sale,Valid
4322,Women,Lifestyle,Waffle One,M,2,5349.78,0.0,10699.56,2025-01-20,Online,Mumbai,1939.05,Sale,Valid
4323,Men,Lifestyle,Air Force 1,M,2,8526.42,1.0,0.0,2024-10-26,Retail,Delhi,3573.83,Sale,Review
4325,Men,Basketball,Zoom Freak,L,2,6172.36,0.0,12344.72,2025-01-15,Retail,Bangalore,-402.21,Sale,Valid
4327,Men,Training,SuperRep Go,,1,6348.4,0.0,6348.4,2024-12-15,Retail,Pune,1249.15,Return,Valid
4328,Men,Basketball,Zoom Freak,,2,3943.71,0.0,7887.42,2025-04-29,Online,Hyderabad,2631.07,Sale,Valid
4330,Kids,Lifestyle,Air Force 1,M,1,4087.76,0.0,4087.76,2025-07-17,Retail,Bangalore,-831.23,Sale,Valid
4331,Women,Training,SuperRep Go,,2,4574.53,0.04,8783.1,2025-01-03,Retail,Kolkata,3534.47,Sale,Valid
4332,Women,Running,Pegasus Turbo,,1,5286.01,0.12,4651.69,2024-09-24,Online,Delhi,2181.1,Sale,Valid
4333,Men,Lifestyle,Blazer Mid,,2,5179.28,0.0,10358.56,2025-04-06,Retail,Mumbai,3256.38,Sale,Valid
4334,Kids,Basketball,Air Jordan,,2,4393.46,0.0,8786.92,2024-08-12,Online,Kolkata,2432.09,Sale,Valid
4335,Kids,Running,Air Zoom,,1,5548.255,0.0,5548.26,2025-06-30,Online,Kolkata,133.01,Sale,Valid
4339,Women,Lifestyle,Dunk Low,L,2,6091.98,0.33,8163.25,2024-11-21,Retail,Hyderabad,2003.0,Sale,Valid
4344,Kids,Soccer,Premier III,8,2,6060.035,0.0,12120.07,2024-01-18,Online,Delhi,-467.18,Sale,Valid
4345,Kids,Training,Metcon 7,,1,2282.8,0.28,1643.62,2024-11-29,Retail,Pune,459.9,Sale,Valid
4346,Men,Training,ZoomX Invincible,M,1,6424.68,0.71,1863.16,2025-05-04,Online,Mumbai,3222.9,Sale,Review
4347,Men,Lifestyle,Dunk Low,12,1,9440.95,0.0,9440.95,2025-03-10,Retail,Hyderabad,2945.56,Return,Valid
4348,Women,Lifestyle,Blazer Mid,,2,5786.02,0.0,11572.04,2023-09-25,Online,Pune,25.44,Sale,Valid
4352,Men,Running,Pegasus Turbo,9,1,9332.64,0.57,4013.04,2025-01-10,Retail,Kolkata,-238.9,Return,Valid
4354,Men,Soccer,Premier III,,1,6908.65,0.0,6908.65,2025-03-08,Retail,Kolkata,720.09,Return,Valid
4357,Women,Lifestyle,Air Force 1,6,2,7723.9,0.0,15447.8,2025-01-27,Online,Pune,3626.91,Sale,Valid
4358,Kids,Basketball,LeBron 20,XL,2,6630.92,0.43,7559.25,2024-10-18,Online,Mumbai,2538.97,Sale,Valid
4359,Kids,Running,Pegasus Turbo,L,1,9336.51,0.0,9336.51,2025-02-23,Online,Bangalore,92.73,Sale,Valid
4360,Women,Running,Pegasus Turbo,,1,2906.76,0.3,2034.73,2024-09-24,Online,Hyderabad,829.32,Sale,Valid
4361,Kids,Lifestyle,Blazer Mid,M,2,5294.22,0.0,10588.44,2024-08-25,Retail,Kolkata,-787.71,Sale,Valid
4362,Men,Training,Flex Trainer,,1,6481.055,0.0,6481.06,2025-07-08,Online,Kolkata,-81.22,Sale,Valid
4363,Kids,Basketball,Air Jordan,L,2,5974.92,0.75,2987.46,2024-11-24,Online,Delhi,-1071.83,Sale,Valid
4365,Men,Basketball,Zoom Freak,L,2,7357.98,0.0,14715.96,2024-10-02,Online,Kolkata,-86.8,Sale,Valid
4366,Kids,Training,SuperRep Go,L,1,2572.92,0.0,2572.92,2025-02-16,Retail,Kolkata,714.82,Sale,Valid
4367,Kids,Basketball,Kyrie Flytrap,,2,8832.85,0.0,17665.7,2024-01-08,Retail,Kolkata,-1073.49,Sale,Valid
4368,Women,Soccer,Tiempo Legend,M,3,5481.64,1.0,0.0,2024-12-10,Retail,Delhi,2234.28,Sale,Review
4370,Women,Running,Pegasus Turbo,L,2,5046.05,0.38,6257.1,2024-10-13,Retail,Mumbai,2530.73,Sale,Valid
4373,Men,Lifestyle,Waffle One,M,2,5349.78,0.0,10699.56,2024-08-01,Retail,Bangalore,396.99,Sale,Valid
4374,Women,Basketball,Zoom Freak,XL,3,6172.36,0.0,18517.08,2024-11-19,Retail,Pune,-1129.38,Sale,Valid
4375,Women,Training,ZoomX Invincible,L,1,6424.68,0.45,3533.57,2025-12-06,Online,Kolkata,-693.38,Return,Valid
4376,Men,Soccer,Phantom GT,M,2,7651.93,1.0,0.0,2024-08-05,Online,Kolkata,546.84,Sale,Review
4377,Women,Running,Free RN,12,1,6299.575,0.89,692.95,2024-12-07,Retail,Mumbai,2302.22,Sale,Review
4378,Men,Training,Flex Trainer,,4,2620.09,0.0,10480.36,2024-08-29,Online,Mumbai,263.16,Sale,Valid
4382,Kids,Soccer,Mercurial Superfly,,2,6769.465,0.0,13538.93,2024-11-24,Retail,Hyderabad,3659.71,Sale,Valid
4383,Women,Soccer,Tiempo Legend,,2,5830.525,0.16,9795.28,2024-12-24,Retail,Delhi,3378.64,Sale,Valid
4384,Women,Running,Pegasus Turbo,,1,5286.01,0.6,2114.4,2024-06-15,Online,Kolkata,3507.63,Sale,Review
4385,Men,Basketball,Kyrie Flytrap,L,2,9057.85,0.84,2898.51,2023-12-13,Retail,Kolkata,1767.32,Sale,Valid
4386,Kids,Basketball,Zoom Freak,,2,3432.35,0.34,4530.7,2025-06-14,Online,Bangalore,2576.11,Sale,Valid
4387,Women,Lifestyle,Dunk Low,,4,2616.9,0.0,10467.6,2025-03-27,Retail,Delhi,3770.94,Sale,Valid
4388,Women,Training,ZoomX Invincible,M,1,6424.68,0.0,6424.68,2025-07-02,Retail,Bangalore,2186.94,Sale,Valid
4390,Kids,Lifestyle,Waffle One,L,2,5349.78,1.0,0.0,2024-12-05,Online,Bangalore,848.64,Sale,Review
4391,Women,Lifestyle,Dunk Low,9,2,9569.18,0.0,19138.36,2025-04-20,Retail,Pune,2446.09,Sale,Valid
4392,Kids,Training,Metcon 7,,1,5744.7,0.0,5744.7,2025-04-19,Retail,Bangalore,1619.78,Sale,Valid
4394,Women,Training,ZoomX Invincible,L,1,8873.61,0.81,1685.99,2025-03-14,Retail,Bangalore,1663.56,Sale,Valid
4395,Kids,Running,Air Zoom,M,2,5282.31,0.0,10564.62,2025-04-20,Online,Mumbai,3365.61,Sale,Valid
4396,Kids,Soccer,Phantom GT,,2,2392.41,0.0,4784.82,2025-01-30,Online,Pune,1592.95,Sale,Valid
4397,Men,Running,React Infinity,9,1,6346.35,0.0,6346.35,2025-08-05,Retail,Delhi,-671.54,Return,Valid
4398,Men,Soccer,Premier III,XL,2,6060.035,0.0,12120.07,2024-06-29,Online,Delhi,1971.9,Sale,Valid
4399,Men,Basketball,Air Jordan,L,2,7607.91,0.0,15215.82,2025-01-06,Online,Bangalore,-161.85,Sale,Valid
4400,Women,Lifestyle,Air Force 1,M,4,7798.57,0.28,22459.88,2025-05-27,Retail,Kolkata,1334.4,Sale,Valid
4401,Men,Lifestyle,Blazer Mid,XL,2,5786.02,0.0,11572.04,2024-11-25,Retail,Kolkata,3410.82,Sale,Valid
4402,Women,Soccer,Premier III,,1,6060.035,0.38,3757.22,2024-11-19,Online,Mumbai,2429.57,Sale,Valid
4405,Women,Training,Flex Trainer,XL,1,6481.055,1.0,0.0,2025-02-24,Retail,Pune,3373.28,Return,Review
4406,Women,Basketball,Kyrie Flytrap,,2,4079.94,0.0,8159.88,2025-01-02,Online,Kolkata,3276.97,Sale,Valid
4410,Men,Basketball,Kyrie Flytrap,XL,1,5967.57,1.0,0.0,2024-01-26,Retail,Mumbai,-1011.68,Return,Valid
4412,Kids,Lifestyle,Blazer Mid,XL,1,5786.02,0.0,5786.02,2025-05-25,Online,Kolkata,3452.75,Sale,Valid
4413,Men,Running,Free RN,M,1,6299.575,0.0,6299.58,2024-09-03,Retail,Hyderabad,2790.67,Sale,Valid
4414,Kids,Running,Pegasus Turbo,9,1,5286.01,0.32,3594.49,2024-05-09,Retail,Hyderabad,3503.26,Sale,Valid
4416,Women,Basketball,Zoom Freak,,2,2365.6,0.0,4731.2,2025-06-07,Retail,Mumbai,-178.54,Sale,Valid
4419,Kids,Training,Flex Trainer,9,1,6481.055,0.0,6481.06,2025-01-17,Online,Bangalore,61.45,Sale,Valid
4420,Women,Lifestyle,Blazer Mid,L,4,4904.79,1.0,0.0,2023-11-08,Retail,Pune,2633.82,Sale,Review
4421,Women,Running,React Infinity,XL,1,6346.35,0.0,6346.35,2024-09-05,Online,Mumbai,3005.03,Sale,Valid
4422,Men,Running,React Infinity,,1,6346.35,0.43,3617.42,2025-08-06,Online,Delhi,1143.45,Sale,Valid
4423,Men,Running,Free RN,6,1,5381.5,0.0,5381.5,2025-03-01,Retail,Pune,57.84,Sale,Valid
2007,Men,Soccer,Phantom GT,L,2,7652.31,0.0,15304.62,2023-09-29,Retail,Bangalore,1515.95,Sale,Valid
4426,Men,Lifestyle,Blazer Mid,M,1,5786.02,0.0,5786.02,2024-02-12,Online,Pune,2133.39,Sale,Valid
4427,Women,Lifestyle,Dunk Low,,2,8546.9,0.0,17093.8,2024-04-11,Retail,Pune,-357.43,Sale,Valid
4428,Kids,Lifestyle,Waffle One,,2,5349.78,0.0,10699.56,2025-04-04,Online,Hyderabad,2700.85,Sale,Valid
4429,Kids,Soccer,Premier III,XL,2,6060.035,0.49,6181.24,2025-01-18,Retail,Kolkata,3905.15,Sale,Valid
4430,Kids,Basketball,Kyrie Flytrap,L,2,5584.225,0.15,9493.18,2025-05-16,Retail,Bangalore,3590.87,Sale,Valid
4431,Kids,Training,Metcon 7,XL,1,5744.7,0.0,5744.7,2025-01-15,Online,Bangalore,-537.53,Sale,Valid
4432,Men,Basketball,Air Jordan,XL,2,6378.45,0.0,12756.9,2025-06-06,Retail,Hyderabad,2573.36,Sale,Valid
4434,Men,Basketball,Zoom Freak,L,3,3844.82,0.0,11534.46,2025-02-09,Online,Hyderabad,-289.83,Sale,Valid
4436,Men,Training,SuperRep Go,M,4,2720.7,0.0,10882.8,2025-04-08,Online,Pune,-818.53,Sale,Valid
4437,Men,Basketball,Kyrie Flytrap,XL,2,5584.225,0.0,11168.45,2023-11-25,Retail,Hyderabad,3972.33,Sale,Valid
4440,Men,Basketball,Zoom Freak,XL,2,6172.36,0.0,12344.72,2025-04-15,Online,Mumbai,-551.75,Sale,Valid
4441,Kids,Soccer,Premier III,L,3,6060.035,0.0,18180.1,2024-05-05,Retail,Kolkata,2036.39,Sale,Valid
4442,Women,Soccer,Phantom GT,L,2,6012.23,0.0,12024.46,2024-05-22,Retail,Hyderabad,1366.18,Sale,Valid
4443,Men,Lifestyle,Dunk Low,9,3,7953.0,1.0,0.0,2025-05-12,Retail,Hyderabad,-665.22,Sale,Valid
4444,Men,Running,React Infinity,7,4,6346.35,0.36,16246.66,2024-10-04,Online,Kolkata,243.39,Sale,Valid
4445,Women,Training,Metcon 7,XL,1,5915.27,0.12,5205.44,2024-12-15,Retail,Mumbai,3456.95,Sale,Valid
4446,Men,Soccer,Mercurial Superfly,M,2,3469.31,0.28,4995.81,2025-01-26,Retail,Pune,2671.58,Sale,Valid
4452,Women,Lifestyle,Blazer Mid,M,1,5786.02,0.0,5786.02,2025-04-27,Online,Bangalore,-86.63,Sale,Valid
4453,Men,Training,Flex Trainer,XL,1,6481.055,0.0,6481.06,2025-05-26,Retail,Bangalore,2814.75,Sale,Valid
4454,Kids,Running,Pegasus Turbo,M,1,2915.54,0.0,2915.54,2025-02-01,Retail,Delhi,-1188.64,Sale,Valid
4456,Women,Basketball,Kyrie Flytrap,XL,1,5584.225,0.32,3797.27,2023-12-16,Retail,Hyderabad,450.51,Sale,Valid
4458,Kids,Soccer,Premier III,L,2,6500.77,0.22,10141.2,2024-10-28,Retail,Mumbai,870.08,Sale,Valid
4463,Men,Soccer,Premier III,11,3,8317.53,0.6,9981.04,2025-07-06,Retail,Pune,1821.65,Sale,Valid
4466,Kids,Soccer,Mercurial Superfly,,2,4743.16,0.0,9486.32,2024-03-06,Retail,Mumbai,3480.06,Sale,Valid
4467,Kids,Lifestyle,Air Force 1,XL,2,3918.43,0.0,7836.86,2024-09-03,Retail,Kolkata,2820.24,Sale,Valid
4468,Men,Soccer,Premier III,XL,3,6077.13,1.0,0.0,2023-11-27,Online,Mumbai,3173.31,Sale,Review
4471,Kids,Basketball,Zoom Freak,,2,2184.95,0.0,4369.9,2025-06-20,Online,Mumbai,3303.4,Sale,Valid
4472,Women,Basketball,LeBron 20,,2,6833.94,0.0,13667.88,2024-08-12,Online,Hyderabad,-151.52,Sale,Valid
4475,Kids,Soccer,Tiempo Legend,M,2,5830.525,1.0,0.0,2024-03-04,Online,Hyderabad,1487.03,Sale,Review
4476,Women,Lifestyle,Waffle One,L,2,4495.47,0.0,8990.94,2025-01-27,Online,Bangalore,560.2,Sale,Valid
4477,Men,Running,Pegasus Turbo,6,1,5286.01,0.0,5286.01,2024-10-12,Online,Delhi,-838.22,Sale,Valid
4479,Kids,Lifestyle,Air Force 1,,2,7530.67,0.0,15061.34,2024-12-04,Online,Kolkata,3209.42,Sale,Valid
4480,Men,Training,SuperRep Go,7,1,5587.585,0.61,2179.16,2025-05-05,Retail,Hyderabad,1920.5,Sale,Valid
4481,Men,Soccer,Mercurial Superfly,L,2,8504.98,0.88,2041.2,2024-11-12,Retail,Delhi,1227.48,Sale,Valid
4482,Kids,Soccer,Phantom GT,L,2,6012.23,0.0,12024.46,2024-07-16,Online,Mumbai,-742.03,Sale,Valid
4483,Kids,Lifestyle,Blazer Mid,M,2,2844.04,0.12,5005.51,2025-12-06,Online,Hyderabad,-1026.86,Sale,Valid
4484,Men,Basketball,Air Jordan,11,3,5981.92,0.8,3589.15,2024-12-12,Retail,Hyderabad,-751.05,Sale,Valid
4485,Men,Training,Flex Trainer,L,1,6481.055,0.78,1425.83,2025-03-26,Retail,Pune,-367.25,Sale,Valid
4486,Women,Training,Flex Trainer,XL,1,6481.055,0.0,6481.06,2023-10-15,Online,Bangalore,3338.79,Sale,Valid
4487,Men,Lifestyle,Air Force 1,L,2,9009.71,0.4,10811.65,2024-08-21,Retail,Pune,-996.86,Sale,Valid
4488,Women,Training,Flex Trainer,8,2,6481.055,0.0,12962.11,2024-12-16,Retail,Pune,3045.38,Sale,Valid
4489,Kids,Lifestyle,Blazer Mid,9,3,5786.02,1.0,0.0,2025-04-02,Retail,Bangalore,1890.99,Sale,Review
4493,Women,Lifestyle,Blazer Mid,XL,4,5786.02,0.0,23144.08,2024-10-04,Online,Mumbai,321.24,Sale,Valid
4494,Women,Training,ZoomX Invincible,L,1,6424.68,0.0,6424.68,2025-12-02,Online,Kolkata,1357.29,Sale,Valid
4495,Kids,Basketball,Kyrie Flytrap,XL,3,5584.225,0.0,16752.68,2025-05-14,Online,Pune,2.97,Sale,Valid
4497,Men,Soccer,Tiempo Legend,7,2,6647.6,0.52,6381.7,2025-02-07,Retail,Bangalore,-918.14,Sale,Valid
4498,Women,Training,ZoomX Invincible,,4,5358.7,0.0,21434.8,2024-11-12,Online,Mumbai,3352.29,Sale,Valid
4499,Women,Running,Air Zoom,M,1,5550.99,0.0,5550.99,2024-11-23,Retail,Mumbai,2453.57,Sale,Valid
